LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.9059202554,-80.1907433445,622190110300,340000.0,10350,2400,21245,8261.4,22578.5,1709.9,46915.4,46287.7,6273.4,53,0,8,2
25.9059790832,-80.1893845893,622190110240,221000.0,10665,1965,20702,7901.4,22139.4,2139.2,46943.5,46125.2,6723.6,52,0,7,2
25.9059790832,-80.1893845893,622190110240,345000.0,10665,1965,20702,7901.4,22139.4,2139.2,46943.5,46125.2,6723.6,52,0,12,2
25.9060377228,-80.187832099,622190110110,196000.0,10350,1502,528,7468.7,21622.8,2616.1,46980.9,45924.3,7226.6,64,0,6,4
25.9063002699,-80.2023047175,3021130031030,300000.0,9975,2106,27390,7239.3,26381.1,1284.9,47158.1,47158.1,2470.2,21,0,11,2
25.9066831641,-80.2020885602,3021130050650,220000.0,10650,1121,1557,7184.2,26319.1,1154.1,47289.5,47289.5,2542.0,31,0,7,2
25.9070276672,-80.2061838065,3021240040570,160000.0,10800,1204,878,6179.1,27674.2,2238.9,47520.4,47520.4,1198.2,65,0,11,2
25.9071258583,-80.2039301191,3021240040400,163000.0,10800,1432,1580,6655.4,26934.4,1600.2,47493.1,47493.1,1936.2,26,0,6,2
25.9072325423,-80.2016487346,3021130050880,215000.0,10725,1113,3558,7137.8,26189.0,929.1,47480.5,47480.5,2686.0,31,0,11,2
25.9083908048,-80.1943364471,3022190001300,266000.0,29620,1244,9562,8446.3,23601.5,1011.9,47817.4,47522.3,4954.4,31,0,12,2
25.9085857717,-80.1911135691,3022190400120,344900.0,9367,1649,23114,8887.2,22774.8,2073.9,47894.1,47225.0,6142.1,16,0,7,4
25.9087110213,-80.1994204182,3021240030050,262500.0,13125,2932,16129,7265.1,25452.3,2.2,47971.3,47971.3,3359.9,63,0,12,2
25.909079323,-80.2005218677,3021240030240,254000.0,12069,1851,896,6914.8,25851.6,272.3,48145.8,48145.8,3007.9,31,0,2,4
25.9092378311,-80.1885504614,3022190210040,305000.0,10650,2018,20574,8332.3,21931.0,2889.1,48160.5,47099.2,6952.8,61,0,7,2
25.9092933343,-80.1920979174,3022190460030,320000.0,10701,2260,1172,8722.1,23094.2,1912.2,48165.1,47599.7,5788.3,16,0,12,4
25.9097212505,-80.2002586988,3021240030010,285000.0,13686,1457,1660,6800.4,25789.6,15.7,48339.6,48339.6,3093.1,31,0,8,4
25.9099538486,-80.1923518155,3022190260510,230000.0,9900,1924,2688,8507.3,23224.3,1996.8,48393.3,47847.0,5716.6,31,0,2,4
25.9099582045,-80.2032797634,3021130051370,161000.0,16762,1807,36524,6028.9,26785.1,835.5,48499.2,48499.2,2123.3,63,0,6,1
25.9100766609,-80.1886086652,3022190210080,289900.0,11286,2118,357,8536.6,21988.5,3032.2,48463.9,47385.0,6936.1,21,0,6,4
25.9101607243,-80.1921496437,3022190260500,245000.0,11629,2555,19497,8498.0,23137.8,2073.5,48460.6,47907.4,5764.0,36,0,9,2
25.910301469,-80.2040331566,3021240051190,220000.0,10725,1066,15771,5787.0,27065.7,996.8,48647.5,48647.5,1897.3,36,0,6,2
25.9110641687,-80.1896256588,3022190260090,305000.0,7500,1809,30001,8817.4,22389.2,2960.9,48821.0,47856.6,6621.9,26,0,9,4
25.9112126398,-80.1959169253,3022190010950,200000.0,23887,1678,5124,7324.3,24414.0,1182.8,48833.8,48741.3,4526.2,70,0,3,2
25.91152764,-80.1933508357,3022190010550,404000.0,40041,2949,25063,7769.2,23570.4,1941.6,48866.5,48420.8,5387.7,21,0,7,2
25.9117656347,-80.2038598297,3021240050570,170000.0,10894,1288,670,5439.5,27071.6,677.4,49178.8,49178.8,1959.8,66,0,6,2
25.9118597623,-80.2016287057,3021240140850,300000.0,13875,2535,19573,5928.5,26295.1,11960.0,49148.4,49148.4,2630.5,59,0,2,4
25.9130063856,-80.2052432676,3021240050020,159000.0,10425,1316,1440,4796.2,27538.4,737.9,49658.4,49658.4,1515.0,66,0,8,2
25.9132509647,-80.1999538248,3022190010060,340000.0,15659,2341,381,5898.1,25773.3,474.6,49635.9,49635.9,3230.8,16,0,8,4
25.9133565468,-80.1904826666,3022190011430,400000.0,18500,1753,26384,7978.1,22617.8,3141.6,49590.4,48680.6,6301.5,16,0,8,4
25.9134589229,-80.193812009,3022190010431,310000.0,18129,2568,19533,7208.3,23741.3,2216.1,49654.7,49186.3,5237.3,31,0,1,4
25.9138240827,-80.1993696073,3021130340020,350000.0,10648,2455,12630,5888.4,25596.3,771.5,49834.4,49834.4,3442.6,11,0,8,4
25.9138438084,-80.2089824022,3021130030780,290000.0,11376,1979,1319,3722.4,28760.3,945.6,50060.5,50060.5,287.8,21,0,10,2
25.9141486367,-80.1954027784,3022180240010,265000.0,8340,1431,791,6698.9,24278.4,1935.5,49940.9,49665.1,4735.9,16,0,6,4
25.9147261428,-80.1894153001,3022180450110,388000.0,7376,2083,33920,7896.1,22328.7,3721.9,50140.7,49041.9,6724.5,30,0,6,4
25.9147669407,-80.2041654138,3021240140340,389000.0,14338,1621,225,4588.3,27125.5,11960.0,50242.7,50242.7,1825.5,21,0,11,4
25.9149041602,-80.2043546186,3021240140330,380000.0,14338,1873,4161,4506.4,27187.4,11960.0,50296.4,50296.4,1765.1,21,0,5,4
25.9151679342,-80.1891880653,3022180450040,381300.0,8752,2246,39215,7817.6,22227.1,3863.7,50298.9,49164.2,6692.9,30,0,5,4
25.9156007689,-80.2075387687,3021240140580,185000.0,10705,1251,9562,3595.4,28267.5,251.2,50654.2,50654.2,766.7,66,0,9,2
25.9159518989,-80.1947341374,3022180020840,239000.0,40128,990,9606,6273.6,24040.3,2400.6,50477.4,50056.1,4962.7,21,0,3,2
25.9163191615,-80.2080702829,3021240140160,155000.0,14338,1759,5147,3271.1,28447.9,9.2,50913.3,50913.3,609.3,60,0,2,2
25.9166186147,-80.2028343845,3022180021330,320000.0,40128,1799,4792,4286.5,26701.5,472.8,50824.5,50824.5,2316.1,31,0,1,4
25.916669094,-80.2016195039,3022180021310,310000.0,40128,1730,2305,4547.9,26309.1,739.8,50817.6,50817.6,2722.4,31,0,3,2
25.916867868,-80.2068321777,3021130011480,280000.0,17939,2100,676,3392.9,28018.2,19.4,51066.3,51066.3,1003.0,31,0,3,2
25.9169974802,-80.2074103691,3021130011460,117500.0,17939,2219,17437,3229.2,28217.4,20.3,51133.3,51133.3,823.4,66,0,6,2
25.9170276331,-80.2052971512,3021130011190,239900.0,14319,2718,28164,3689.0,27531.4,266.9,51091.4,51091.4,1529.6,59,0,10,2
25.9170500709,-80.2077006613,3021130011451,117500.0,17939,1421,4905,3146.4,28310.9,19.3,51161.1,51161.1,728.1,77,0,6,2
25.9179621584,-80.1955745491,3022180021581,370500.0,16380,2860,1706,5628.3,24336.6,2606.1,51293.4,50912.4,4483.6,16,0,7,2
25.9183630819,-80.1995987426,3022180021841,285100.0,14199,2984,4953,4612.1,25673.5,1716.6,51474.8,51474.8,3434.8,31,0,2,2
25.9185473307,-80.2016197636,3022180021881,378000.0,35870,2460,3555,4046.0,26315.6,1285.5,51478.9,51478.9,2729.5,31,0,10,4
25.9187776657,-80.1940787212,3022180021681,425000.0,40260,5306,64010,5669.7,23841.2,3132.3,51503.5,50902.8,4531.5,39,0,5,2
25.918888103,-80.1897171211,3022180011080,228000.0,8000,1608,2326,6719.6,22435.2,4433.4,51660.6,50478.3,5733.7,26,0,4,4
25.9191676712,-80.2002059898,3022180022041,262000.0,10660,1653,4353,4267.4,25888.5,1808.4,51778.7,51778.7,3255.5,16,0,6,4
25.9193024369,-80.1892370853,3022180010930,229000.0,7500,1625,2469,6708.4,22295.4,4655.8,51808.3,50554.5,5782.9,62,0,12,2
25.9200607847,-80.2054022548,3021130010610,499500.0,38902,3380,44619,2798.5,27576.7,1202.2,52138.8,52138.8,1541.5,21,0,12,4
25.9205889466,-80.1966087682,3022180022370,320000.0,17600,2060,25383,4681.0,24716.1,2963.6,52247.5,51914.2,3532.4,26,0,8,4
25.9208911465,-80.1906674844,3022180010120,278000.0,7500,1780,2600,5964.5,22792.7,4568.7,52376.0,51266.7,5088.3,26,0,9,4
25.921228476,-80.1947315309,3022180074670,185000.0,6900,1283,126,4967.7,24140.1,3605.2,52495.0,51907.0,3891.4,59,0,3,2
25.9214319566,-80.1888692696,3022180080670,180000.0,7080,1656,890,6219.3,22220.1,5171.7,52574.3,51217.2,5536.4,21,0,5,2
25.9214528266,-80.1993259965,3021130020121,150000.0,10575,1458,6337,3860.3,25640.2,2652.6,52600.8,52593.7,2723.8,63,0,7,2
25.9216507813,-80.1913436096,3022180080460,115000.0,6600,1092,1411,5610.3,23036.4,4557.5,52644.6,51603.9,4766.0,40,0,11,2
25.9219660936,-80.1997847574,3021130020280,130000.0,13677,1014,4268,3619.8,25797.2,2724.9,52794.8,52794.8,2483.4,69,0,10,1
25.9220460414,-80.1925658039,3022180074350,146000.0,6300,970,3076,5237.4,23448.4,4343.7,52793.0,51899.5,4347.3,21,0,2,2
25.9228274832,-80.1911150446,3022180080022,255000.0,6300,1664,439,5349.5,22996.2,4886.7,53073.8,51970.8,4663.3,26,0,10,4
25.9237515074,-80.1924638359,3022180073170,103000.0,6300,1033,2702,4801.5,23460.9,4777.2,53406.3,52451.4,4131.0,21,0,7,1
25.9238069741,-80.1909828282,3022180060620,135000.0,6300,1078,3272,5116.9,22974.5,5150.4,53429.8,52282.6,4586.3,41,0,1,2
25.9243557491,-80.1888305807,3022180060340,200000.0,6600,1753,279,5449.3,22274.6,5816.2,53637.3,52200.2,5219.0,21,0,3,4
25.9249723984,-80.1923255276,3022180072410,265000.0,7828,2291,5898,4506.3,23428.8,5122.8,53853.7,52844.7,4046.7,21,0,8,4
25.925123624,-80.1991008153,3021130021262,330000.0,10575,1763,20784,2938.5,25655.8,3812.3,53931.9,53773.8,1911.9,11,0,3,2
25.9252355803,-80.192900868,3022180072220,174000.0,6600,1243,2563,4305.9,23623.6,5062.9,53945.9,53003.2,3841.9,41,0,1,2
25.925431275,-80.1887015156,3022180051310,175000.0,6900,1362,9562,5191.5,22252.1,6101.0,54029.3,52548.2,4941.9,26,0,2,2
25.9255583816,-80.2014649482,3021130021430,319000.0,12411,1941,16896,2285.2,26426.2,3607.9,54124.8,54124.8,1152.5,21,0,12,2
25.9263273489,-80.1951260412,3022180071600,290000.0,6300,2500,7412,3519.9,24381.0,4917.0,54349.0,53655.8,3054.8,16,0,7,4
25.9267123797,-80.1924113417,3022180071070,180000.0,7017,1306,2313,4022.8,23496.0,5574.7,54486.2,53439.4,3833.4,31,0,7,2
25.9271131651,-80.193035061,3022180071030,152000.0,7350,1332,9562,3775.7,23706.9,5559.7,54633.2,53652.7,3586.1,31,0,6,2
25.9271131651,-80.193035061,3022180071030,206000.0,7350,1332,9562,3775.7,23706.9,5559.7,54633.2,53652.7,3586.1,31,0,11,2
25.8616717463,-80.2243359488,3031020101580,127000.0,9856,1312,1870,7476.2,34553.5,3148.5,32560.3,32560.3,5245.7,64,0,2,4
25.8621288223,-80.2334752276,3031030270190,135000.0,7100,893,1512,6806.9,37572.0,4885.1,33756.9,33756.9,8291.1,41,0,5,4
25.8625329738,-80.2336535102,3031030270040,120000.0,7100,1093,1929,6914.5,37627.5,4737.1,33920.6,33920.6,8359.2,62,0,9,4
25.8625758854,-80.2366465083,3031030130940,265000.0,7020,2095,9562,6528.7,38599.5,4773.7,34349.5,34349.5,9329.1,8,0,4,4
25.8626298432,-80.2348197186,3031030130340,136500.0,7725,1346,1380,6785.1,37991.3,4713.9,34120.6,34120.6,8724.9,64,0,8,4
25.8627845859,-80.2400679364,3031030142970,150000.0,9768,1447,3104,5462.3,39698.2,4970.5,34900.4,34900.4,10446.1,71,0,12,4
25.8631217693,-80.2210601353,3031020080060,184000.0,6983,1935,1698,7951.0,33475.3,2686.3,32701.3,32701.3,4200.9,56,0,4,4
25.8633106518,-80.2373213987,3031030142770,235000.0,7875,1595,4080,6228.0,38780.3,4547.9,34687.2,34687.2,9541.1,30,0,7,4
25.8633518302,-80.2359902299,3031030130240,270000.0,8400,1463,5604,6541.5,38344.1,4471.6,34516.3,34516.3,9102.5,2,0,12,4
25.8636968601,-80.2333838154,3031030080210,135000.0,5250,1309,6760,7150.3,37489.9,4340.8,34291.4,34291.4,8254.2,66,0,4,4
25.8637459064,-80.22475995,3031020101450,249000.0,10387,1832,5447,8232.6,34618.5,3713.0,33317.6,33317.6,5363.7,26,0,9,4
25.8644498448,-80.2329410246,3031030080060,180000.0,5500,1469,9562,7116.9,37313.1,4078.0,34484.2,34484.2,8103.1,25,0,5,4
25.8645301037,-80.2315249564,3031030190570,219000.0,7000,1693,9562,7494.4,36847.3,4120.8,34327.5,34327.5,7638.4,9,0,5,4
25.8647650309,-80.2221462013,3031020100610,185000.0,11701,1209,9562,8566.8,33760.1,3378.0,33378.0,33378.0,4534.9,31,0,12,4
25.8648249117,-80.2351359365,3031030100260,206000.0,7725,1249,2086,6435.8,38002.0,3919.4,34893.8,34893.8,8808.6,36,0,11,4
25.8650534711,-80.2378434835,3031030141950,165000.0,8400,1552,480,5677.4,38877.6,3966.6,35331.9,35331.9,9696.6,64,0,6,4
25.8652296363,-80.2244438459,3031020100410,215000.0,9997,1994,10430,8760.8,34493.0,3993.7,33765.9,33765.9,5291.8,69,0,3,4
25.8657476323,-80.2394617133,3031030141390,138000.0,7875,1009,3566,5111.5,39380.8,3905.1,35788.5,35788.5,10222.4,36,0,11,4
25.8660106982,-80.2130346088,3031020121141,119000.0,6550,1238,3782,8891.9,30746.4,3298.9,33089.1,33089.1,1545.4,79,0,12,4
25.866157475,-80.2242604688,3031020100330,230000.0,9997,1719,14321,9094.7,34394.0,4215.7,34073.1,34073.1,5222.5,30,0,8,4
25.8663599136,-80.2197686056,3031020060690,205000.0,8798,1584,9562,9135.1,32918.5,3545.7,33737.6,33737.6,3742.0,26,0,8,4
25.8663841461,-80.2191929274,3031020060710,210000.0,5300,1397,9562,9137.5,32741.9,3497.0,33698.7,33698.7,3564.5,30,0,9,4
25.8665531302,-80.2239044331,3031020100090,230000.0,9997,1981,1200,9236.4,34263.1,4248.4,34171.4,34171.4,5102.9,36,0,4,4
25.8669960389,-80.2143829431,3031020070750,115000.0,7950,946,1925,9270.8,31135.4,3580.8,33546.1,33546.1,1968.2,64,0,12,4
25.8671846325,-80.2169764033,3031020070560,239000.0,7950,1675,2584,9365.6,31971.2,3640.2,33796.6,33796.6,2814.6,30,0,12,4
25.8672268351,-80.2395179535,3031030140790,145000.0,8250,980,6303,4753.7,39347.1,3422.5,36278.1,36278.1,10223.0,36,0,6,4
25.867437322,-80.2253714255,3031020110390,215000.0,9997,1545,294,8900.2,34710.1,4173.2,34623.2,34623.2,5574.5,69,0,10,4
25.8676515719,-80.2162016352,3031020070530,217000.0,10600,1743,7020,9522.9,31684.7,3794.5,33905.2,33905.2,2538.9,78,0,11,4
25.8679152945,-80.2167910804,3031020070430,144400.0,7950,1469,1197,9629.6,31887.1,3902.2,34044.0,34044.0,2748.8,69,0,4,4
25.8679541162,-80.233099088,3031030190040,110000.0,7150,979,9562,6441.3,37191.9,2834.8,35697.1,35697.1,8073.5,64,0,9,4
25.867979509,-80.2245316546,3031020110320,185000.0,9997,1136,1120,9107.0,34417.1,4244.6,34730.0,34730.0,5292.4,21,0,8,4
25.868004331,-80.2237391546,3031020110110,232500.0,9997,1713,1044,9354.9,34157.0,4440.0,34660.5,34660.5,5031.9,31,0,8,4
25.868044157,-80.2224607168,3031020110170,187000.0,9997,1262,9562,9755.8,33737.1,4451.1,34552.2,34552.2,4611.3,36,0,9,4
25.8683366507,-80.2168062521,3031020070100,230000.0,7650,1953,9562,9784.0,31878.1,4056.6,34195.5,34195.5,2749.6,9,0,2,4
25.8692768172,-80.216185282,3021350201260,170000.0,5100,1500,9562,10114.0,31651.2,4385.8,34487.1,34487.1,2542.7,11,0,7,4
25.8699613999,-80.2169734544,3021350200900,160000.0,5200,903,1416,10379.5,31892.3,4652.5,34787.4,34787.4,2799.3,12,0,2,4
25.8701594705,-80.2375337491,3021340121070,170000.0,6750,1191,5517,4809.4,38612.9,2191.3,36994.2,36994.2,9515.6,15,0,7,4
25.8702689656,-80.2408458505,3021340150020,165000.0,8790,1151,5443,3792.3,39696.3,2783.5,37454.2,37454.2,10596.1,36,0,5,4
25.8705609116,-80.2371158219,3021340121300,89000.0,6750,895,1368,4890.2,38469.6,2000.0,37072.1,37072.1,9369.6,66,0,4,4
25.8706063293,-80.2420280311,3021340000360,123000.0,12492,1029,1688,3377.7,40057.3,2975.6,37728.9,37728.9,10954.6,60,0,4,4
25.8706063293,-80.2420280311,3021340000360,134500.0,12492,1029,1688,3377.7,40057.3,2975.6,37728.9,37728.9,10954.6,60,0,11,4
25.8706290802,-80.2406501319,3021340000390,245000.0,8610,1530,9562,3795.3,39625.8,2653.4,37552.2,37552.2,10523.6,30,0,10,4
25.870845358,-80.2350017296,3021340060080,115000.0,5760,1512,1742,5521.9,37769.4,1734.9,36899.2,36899.2,8668.6,63,0,1,4
25.8708490026,-80.2348260521,3021340060070,220000.0,5464,1420,2780,5578.5,37713.0,1731.5,36879.3,36879.3,8612.3,1,0,6,4
25.8712366949,-80.2327922752,3021340090220,151800.0,5806,1374,9562,6176.4,37027.6,1653.8,36743.0,36743.0,7924.9,65,0,9,4
25.8715930056,-80.2124902127,3021350040070,90000.0,10662,1828,7958,9930.4,30356.1,5308.1,35039.1,35039.1,1264.8,67,0,11,4
25.871705382,-80.2373681439,3021340140110,185000.0,6480,1318,312,4687.2,38525.8,1663.8,37482.7,37482.7,9421.4,59,0,12,4
25.8719533117,-80.2301110452,3021340100270,208000.0,43976,1884,3283,6937.3,36040.4,1843.9,36612.2,36612.2,6936.0,70,0,5,4
25.8721527396,-80.2122723031,3021350030090,95000.0,11200,1406,2088,9952.6,30271.2,5522.6,35230.1,35230.1,1173.2,62,0,8,4
25.8723325662,-80.2179254226,3021350200090,175000.0,10350,1193,1800,10947.9,32114.4,5521.3,35690.6,35690.6,3011.5,63,0,2,4
25.8725726169,-80.2412568496,3021340020900,199000.0,7850,1492,2200,3365.1,39788.7,2210.8,38260.0,38260.0,10688.7,54,0,10,4
25.8727724769,-80.2179193544,3021350330800,168000.0,8279,1467,2018,10942.5,32109.9,5494.7,35846.8,35846.8,3005.7,56,0,1,4
25.872975219,-80.2318771161,3021340050180,310000.0,43575,4332,7553,6330.7,36671.7,1120.0,37084.3,37084.3,7572.8,1,0,11,4
25.8738280157,-80.2166233408,3021350330550,162000.0,7791,1452,1121,11119.9,31667.6,5862.3,36129.6,36129.6,2567.1,58,0,6,4
25.8742322575,-80.2175237172,3021350330460,170000.0,7791,1478,9562,10785.3,31952.3,5548.8,36334.0,36334.0,2853.5,38,0,5,4
25.8749712961,-80.2173394589,3021350330290,165000.0,7791,1469,660,10705.5,31883.9,5595.6,36581.1,36581.1,2785.4,46,0,3,4
25.8750409863,-80.2148799866,3021350120220,155000.0,7950,1133,9562,11143.9,31071.5,6398.6,36431.8,36431.8,1973.3,64,0,2,4
25.8751708091,-80.2138802813,3021350021310,97000.0,7000,984,6229,10864.6,30752.9,6534.3,36404.6,36404.6,1654.2,61,0,3,4
25.8752015395,-80.2187322701,3021350000280,130000.0,9650,1400,3687,10230.8,32279.8,5075.3,36782.9,36782.9,3181.2,45,0,3,4
25.8756698104,-80.2206786481,3021350340110,125000.0,12375,1751,1285,9599.9,32971.7,4488.6,37034.9,37034.9,3870.8,57,0,5,4
25.8756779081,-80.222010329,3021350340050,136000.0,14152,1803,4287,9216.1,33305.5,4014.1,37104.6,37104.6,4206.1,56,0,6,4
25.8756878899,-80.2217974817,3021350340060,215000.0,10571,1502,3492,9288.0,33285.8,4112.2,37100.4,37100.4,4186.4,11,0,9,4
25.8759700947,-80.2171648721,3021350330050,174000.0,7791,1363,9562,10583.5,31814.3,5648.6,36925.2,36925.2,2713.6,30,0,8,4
25.8761025102,-80.2348517176,3021340030410,200000.0,21960,1590,1456,5323.1,37610.4,11960.0,38576.0,38576.0,8509.5,54,0,11,4
25.8762951741,-80.2281461624,3021340111530,120000.0,5300,1264,9562,7500.9,35436.7,2060.7,37986.1,37986.1,6332.9,76,0,3,4
25.8763740978,-80.2245810536,3021350220051,140000.0,7450,1300,910,8398.5,34211.7,3180.6,37688.3,37688.3,5107.5,60,0,3,4
25.8767306775,-80.2174133147,3021350100660,113000.0,7950,1446,1575,10383.4,31890.5,5578.1,37209.0,37209.0,2785.4,62,0,8,4
25.876928347,-80.2225733554,3021350230530,147500.0,8343,879,3937,8858.6,33576.5,3889.7,37690.1,37690.1,4475.0,16,0,8,4
25.8770526675,-80.2271101973,3021340111290,186000.0,5300,1523,2299,7599.7,35075.2,2430.4,38146.0,38146.0,5980.5,28,0,12,4
25.8770882688,-80.2115228651,3021350070270,137000.0,7000,920,576,10422.6,29963.0,7336.4,36954.9,36954.9,857.0,24,0,1,4
25.8771054841,-80.2256274592,3021350320340,98000.0,5300,904,9562,7985.3,34583.3,2910.5,38023.5,38023.5,5488.2,61,0,3,4
25.8771746375,-80.2172177808,3021350100580,209900.0,7950,1562,795,10370.0,31814.4,5651.8,37354.1,37354.1,2714.0,11,0,6,4
25.8772145552,-80.222819947,3021350230470,145000.0,7950,1228,504,8733.5,33649.2,3819.7,37805.1,37805.1,4552.8,69,0,5,4
25.8772840324,-80.2145397468,3021350090510,141000.0,8480,1463,1638,11153.8,30932.7,6532.5,37215.3,37215.3,1830.3,68,0,1,4
25.877654887,-80.2316824273,3021340230060,250000.0,11009,1795,9562,6277.5,36526.5,990.7,38816.5,38816.5,7445.1,10,0,12,4
25.8776741773,-80.2215288271,3021350230150,112000.0,6825,1014,9562,9028.9,33215.7,4266.1,37870.9,37870.9,4123.6,81,0,2,4
25.8777834522,-80.227133218,3021340110830,120000.0,5300,1036,18611,7438.8,35062.3,2480.8,38402.1,38402.1,5977.6,56,0,10,4
25.8781023086,-80.2310056352,3021340050750,210000.0,7950,2175,9562,6350.1,36307.4,1263.9,38904.9,38904.9,7234.1,67,0,8,2
25.8784526068,-80.2131284271,3021350020670,80000.0,7000,1336,1632,11100.9,30453.5,7052.3,37534.7,37534.7,1367.0,53,0,12,4
25.878798671,-80.2320765986,3021340050660,150000.0,9450,1577,8348,5913.2,36635.1,981.9,39253.7,39253.7,7574.4,38,0,4,4
25.8788317352,-80.213005124,3021350020600,185000.0,7000,1820,2376,11114.5,30401.8,7111.1,37658.3,37658.3,1321.4,39,0,12,4
25.8788411261,-80.2419935637,3021340020390,210000.0,9675,1430,1232,3100.3,39888.3,818.1,40452.7,40452.7,10838.6,21,0,4,4
25.8789184441,-80.2277875819,3021340110180,140000.0,5300,1043,1320,7032.0,35241.3,2375.9,38861.9,38861.9,6176.9,36,0,12,4
25.8789247441,-80.2413719739,3021340020420,215000.0,9028,1487,2942,3286.9,39660.5,600.1,40412.3,40412.3,10610.2,30,0,2,4
25.8789368256,-80.2410258214,3021340020425,228000.0,10204,1498,3380,3391.9,39525.5,480.7,40376.0,40376.0,10473.6,30,0,4,4
25.879072027,-80.232406454,3021340050560,185000.0,12596,3096,11474,5751.8,36703.8,872.8,39385.6,39385.6,7646.8,11,0,2,4
25.8796916744,-80.2285452662,3021340040770,222000.0,11250,2471,580,6645.3,35448.7,2180.7,39174.6,39174.6,6401.5,47,0,6,4
25.8802300274,-80.2129193364,3021350130920,165000.0,5250,1318,5470,11294.5,30328.1,7234.2,38175.8,38175.8,1274.1,16,0,7,4
25.8808846979,-80.2209105195,3021350061101,110000.0,6240,1280,1180,8728.4,32918.0,4735.7,38946.1,38946.1,3891.1,57,0,3,4
25.8808938296,-80.2191130336,3021350061260,145000.0,8065,1715,9562,9276.1,32327.2,5305.2,38797.6,38797.6,3300.5,43,0,2,4
25.8809054805,-80.2140027753,3021350130780,180000.0,5250,1388,9562,10881.1,30662.4,6944.3,38479.1,38479.1,1623.5,16,0,9,4
25.8813790707,-80.2191283456,3021350060870,180000.0,6170,1524,800,9218.4,32317.6,5348.3,38985.5,38985.5,3307.9,46,0,11,4
25.8815240023,-80.2162957241,3021350160280,120000.0,6830,984,9562,10075.8,31373.7,6254.6,38836.9,38836.9,2362.9,65,0,4,4
25.881799498,-80.2163037178,3021350160270,100000.0,7800,909,9562,10050.8,31361.5,6270.7,38941.2,38941.2,2370.1,65,0,1,4
25.8824431501,-80.2118335756,3021350140281,223000.0,6120,1540,2069,11265.7,29891.2,6528.3,38905.4,38905.4,926.3,1,0,1,4
25.8826763636,-80.2131681617,3021350130360,220000.0,5250,1505,3364,10982.6,30327.5,6884.1,39061.7,39061.7,1377.8,30,0,3,4
25.882676431,-80.222462393,3021350060260,150000.0,6890,1188,1344,8024.0,33363.8,4409.6,39696.4,39696.4,4417.6,35,0,3,4
25.8827051059,-80.2217230412,3021350060290,165000.0,6360,1377,1160,8254.8,33122.9,4642.0,39648.0,39648.0,4177.7,16,0,9,4
25.8827111273,-80.2120368783,3021350140180,165000.0,6120,1101,9562,11336.0,29950.0,6542.7,39013.9,39013.9,1000.2,10,0,8,4
25.8833852389,-80.2352975556,3021270240130,163000.0,7500,1395,605,4069.3,37544.8,335.9,41187.0,41187.0,8643.7,53,0,11,4
25.884056654,-80.2185045673,621260162600,185000.0,6425,1423,26120,9160.5,32036.8,5801.6,39876.9,39876.9,3128.4,58,0,12,2
25.8843317721,-80.2417477928,3021270230030,133500.0,10200,1356,1888,2252.2,39612.5,1265.7,42256.7,42256.7,10744.2,53,0,11,4
25.8844068484,-80.2236257117,621260166020,226000.0,8910,1556,9562,7479.0,33690.8,4182.7,40388.1,40388.1,4796.2,36,0,11,2
25.8845550647,-80.2198393917,621260162970,164900.0,8100,1138,1253,8683.0,32451.5,5431.1,40146.8,40146.8,3553.6,61,0,12,2
25.8846152415,-80.2310651416,3021270010860,205000.0,9350,1367,4379,5110.5,36098.0,1720.9,41167.8,41167.8,7219.2,16,0,9,4
25.8846164421,-80.2185247088,621260162410,160000.0,6411,1022,3000,9109.2,32027.5,5869.4,40074.7,40074.7,3128.5,26,0,6,2
25.884699034,-80.224185042,621260165960,275000.0,8850,1634,2338,7258.9,33851.5,3957.0,40557.9,40557.9,4964.4,21,0,11,4
25.8847363527,-80.2154514962,621260160320,134000.0,6750,1111,1418,10092.3,31015.7,6831.6,39918.4,39918.4,2113.5,61,0,10,2
25.8847940415,-80.2321614526,3021270011050,120000.0,7500,1184,9562,4751.1,36450.4,1362.6,41341.3,41341.3,7577.2,66,0,8,4
25.8849471752,-80.2337464007,3021270012120,170000.0,8250,1141,1375,4244.1,36958.4,837.9,41561.3,41561.3,8090.5,16,0,5,4
25.8849594819,-80.2329584864,3021270011880,150000.0,7725,1647,568,4484.9,36702.9,1099.8,41484.4,41484.4,7834.2,66,0,4,4
25.8851189897,-80.2148712211,621260160220,99000.0,6602,1020,9562,10257.8,30811.2,7056.6,40022.5,40022.5,1915.1,56,0,7,2
25.885152027,-80.2139781869,621260140070,95000.0,7884,861,9562,10544.4,30513.2,6768.9,39980.6,39980.6,1619.8,57,0,7,2
25.885274711,-80.2129794054,621260140120,135000.0,11155,858,4714,10827.6,30143.0,6421.2,39993.9,39993.9,1245.1,67,0,6,2
25.8858082911,-80.2225276298,621260165180,160000.0,7275,1353,2064,7722.7,33265.9,4539.7,40821.9,40821.9,4400.5,67,0,12,2
25.8860137985,-80.2326921564,3021270011740,150000.0,7950,1356,9562,4443.2,36582.3,1204.3,41818.3,41818.3,7733.1,66,0,12,4
